21:38:16.188 -> 798
21:38:16.188 -> 713
21:38:16.188 -> 745
21:38:16.188 -> -1
21:38:16.188 -> 777
21:38:16.188 -> 810
21:38:16.188 -> 797
21:38:16.188 -> 710
21:38:16.188 -> 746
21:38:16.204 -> -1
21:38:16.204 -> 777
21:38:16.204 -> 809
21:38:16.204 -> 797
21:38:16.204 -> 711
21:38:16.204 -> 746
21:38:16.204 -> -1
21:38:16.204 -> 779
21:38:16.204 -> 809
21:38:16.204 -> 797
21:38:16.204 -> 711
21:38:16.204 -> 746
21:38:16.239 -> -1
21:38:16.239 -> 777
21:38:16.239 -> 810
21:38:16.239 -> 796
21:38:16.239 -> 711
21:38:16.239 -> 746
21:38:16.239 -> -1
21:38:16.239 -> 778
21:38:16.239 -> 809
21:38:16.239 -> 798
21:38:16.239 -> 711
21:38:16.239 -> 746
21:38:16.239 -> -1
21:38:16.239 -> 777
21:38:16.239 -> 809
21:38:16.239 -> 796
21:38:16.239 -> 711
21:38:16.239 -> 746
21:38:16.273 -> -1
21:38:16.273 -> 777
21:38:16.273 -> 808
21:38:16.273 -> 796
21:38:16.273 -> 711
21:38:16.273 -> 746
21:38:16.273 -> -1
21:38:16.273 -> 777
21:38:16.273 -> 809
21:38:16.273 -> 797
21:38:16.273 -> 710
21:38:16.273 -> 745
21:38:16.273 -> -1
21:38:16.273 -> 777
21:38:16.273 -> 809
21:38:16.273 -> 798
21:38:16.273 -> 712
21:38:16.273 -> 746
21:38:16.273 -> -1
21:38:16.273 -> 778
21:38:16.273 -> 808
21:38:16.273 -> 798
21:38:16.273 -> 709
21:38:16.273 -> 746
21:38:16.311 -> -1
21:38:16.311 -> 779
21:38:16.311 -> 809
21:38:16.311 -> 797
21:38:16.311 -> 711
21:38:16.311 -> 747
21:38:16.311 -> -1
21:38:16.311 -> 779
21:38:16.311 -> 810
21:38:16.311 -> 797
21:38:16.311 -> 710
21:38:16.311 -> 746
21:38:16.311 -> -1
21:38:16.311 -> 777
21:38:16.311 -> 807
21:38:16.311 -> 796
21:38:16.311 -> 710
21:38:16.311 -> 744
21:38:16.311 -> -1
21:38:16.311 -> 777
21:38:16.311 -> 810
21:38:16.311 -> 798
21:38:16.311 -> 710
21:38:16.311 -> 745
21:38:16.349 -> -1
21:38:16.349 -> 778
21:38:16.349 -> 810
21:38:16.349 -> 797
21:38:16.349 -> 710
21:38:16.349 -> 746
21:38:16.349 -> -1
21:38:16.349 -> 777
21:38:16.349 -> 808
21:38:16.349 -> 797
21:38:16.349 -> 711
21:38:16.349 -> 746
21:38:16.349 -> -1
21:38:16.349 -> 778
21:38:16.349 -> 809
21:38:16.349 -> 796
21:38:16.349 -> 710
21:38:16.349 -> 745
21:38:16.349 -> -1
21:38:16.387 -> 777
21:38:16.387 -> 810
21:38:16.387 -> 797
21:38:16.387 -> 710
21:38:16.387 -> 746
21:38:16.387 -> -1
21:38:16.387 -> 777
21:38:16.387 -> 808
21:38:16.387 -> 796
21:38:16.387 -> 709
21:38:16.387 -> 746
21:38:16.387 -> -1
21:38:16.387 -> 779
21:38:16.387 -> 808
21:38:16.387 -> 797
21:38:16.387 -> 710
21:38:16.387 -> 746
21:38:16.387 -> -1
21:38:16.387 -> 778
21:38:16.387 -> 808
21:38:16.387 -> 798
21:38:16.387 -> 711
21:38:16.387 -> 745
21:38:16.425 -> -1
21:38:16.425 -> 779
21:38:16.425 -> 810
21:38:16.425 -> 797
21:38:16.425 -> 710
21:38:16.425 -> 746
21:38:16.425 -> -1
21:38:16.425 -> 778
21:38:16.425 -> 808
21:38:16.425 -> 796
21:38:16.425 -> 711
21:38:16.425 -> 745
21:38:16.425 -> -1
21:38:16.425 -> 778
21:38:16.425 -> 809
21:38:16.425 -> 798
21:38:16.425 -> 711
21:38:16.425 -> 745
21:38:16.425 -> -1
21:38:16.425 -> 777
21:38:16.425 -> 809
21:38:16.425 -> 795
21:38:16.425 -> 711
21:38:16.425 -> 745
21:38:16.459 -> -1
21:38:16.459 -> 777
21:38:16.459 -> 810
21:38:16.459 -> 798
21:38:16.459 -> 711
21:38:16.459 -> 747
21:38:16.459 -> -1
21:38:16.459 -> 778
21:38:16.459 -> 809
21:38:16.459 -> 798
21:38:16.459 -> 711
21:38:16.459 -> 746
21:38:16.459 -> -1
21:38:16.459 -> 777
21:38:16.459 -> 810
21:38:16.459 -> 797
21:38:16.459 -> 710
21:38:16.459 -> 745
21:38:16.459 -> -1
21:38:16.459 -> 777
21:38:16.459 -> 809
21:38:16.459 -> 798
21:38:16.459 -> 711
21:38:16.497 -> 747
21:38:16.497 -> -1
21:38:16.497 -> 778
21:38:16.497 -> 809
21:38:16.497 -> 798
21:38:16.497 -> 710
21:38:16.497 -> 746
21:38:16.497 -> -1
21:38:16.497 -> 778
21:38:16.497 -> 809
21:38:16.497 -> 796
21:38:16.497 -> 709
21:38:16.497 -> 746
21:38:16.497 -> -1
21:38:16.497 -> 777
21:38:16.497 -> 810
21:38:16.497 -> 797
21:38:16.497 -> 710
21:38:16.497 -> 745
21:38:16.535 -> -1
21:38:16.535 -> 779
21:38:16.535 -> 810
21:38:16.535 -> 798
21:38:16.535 -> 710
21:38:16.535 -> 746
21:38:16.535 -> -1
21:38:16.535 -> 778
21:38:16.535 -> 810
21:38:16.535 -> 797
21:38:16.535 -> 711
21:38:16.535 -> 747
21:38:16.535 -> -1
21:38:16.535 -> 778
21:38:16.535 -> 809
21:38:16.535 -> 797
21:38:16.535 -> 712
21:38:16.535 -> 744
21:38:16.535 -> -1
21:38:16.535 -> 779
21:38:16.535 -> 810
21:38:16.535 -> 798
21:38:16.535 -> 710
21:38:16.535 -> 746
21:38:16.573 -> -1
21:38:16.573 -> 778
21:38:16.573 -> 808
21:38:16.573 -> 797
21:38:16.573 -> 710
21:38:16.573 -> 747
21:38:16.573 -> -1
21:38:16.573 -> 778
21:38:16.573 -> 809
21:38:16.573 -> 796
21:38:16.573 -> 710
21:38:16.573 -> 745
21:38:16.573 -> -1
21:38:16.573 -> 778
21:38:16.573 -> 810
21:38:16.573 -> 797
21:38:16.573 -> 710
21:38:16.573 -> 746
21:38:16.573 -> -1
21:38:16.573 -> 777
21:38:16.573 -> 809
21:38:16.573 -> 798
21:38:16.573 -> 709
21:38:16.573 -> 745
21:38:16.611 -> -1
21:38:16.611 -> 778
21:38:16.611 -> 810
21:38:16.611 -> 799
21:38:16.611 -> 712
21:38:16.611 -> 746
21:38:16.611 -> -1
21:38:16.611 -> 779
21:38:16.611 -> 808
21:38:16.611 -> 797
21:38:16.611 -> 711
21:38:16.611 -> 746
21:38:16.611 -> -1
21:38:16.611 -> 779
21:38:16.611 -> 809
21:38:16.611 -> 797
21:38:16.611 -> 710
21:38:16.611 -> 746
21:38:16.611 -> -1
21:38:16.611 -> 777
21:38:16.611 -> 809
21:38:16.611 -> 796
21:38:16.611 -> 711
21:38:16.611 -> 746
21:38:16.646 -> -1
21:38:16.646 -> 778
21:38:16.646 -> 809
21:38:16.646 -> 798
21:38:16.646 -> 712
21:38:16.646 -> 747
21:38:16.646 -> -1
21:38:16.646 -> 778
21:38:16.646 -> 808
21:38:16.646 -> 798
21:38:16.646 -> 711
21:38:16.646 -> 745
21:38:16.646 -> -1
21:38:16.646 -> 778
21:38:16.646 -> 808
21:38:16.646 -> 796
21:38:16.646 -> 710
21:38:16.646 -> 745
21:38:16.682 -> -1
21:38:16.682 -> 779
21:38:16.682 -> 810
21:38:16.682 -> 798
21:38:16.682 -> 710
21:38:16.682 -> 746
21:38:16.682 -> -1
21:38:16.682 -> 778
21:38:16.682 -> 810
21:38:16.682 -> 798
21:38:16.682 -> 711
21:38:16.682 -> 746
21:38:16.682 -> -1
21:38:16.682 -> 778
21:38:16.682 -> 809
21:38:16.682 -> 800
21:38:16.682 -> 711
21:38:16.682 -> 746
21:38:16.682 -> -1
21:38:16.682 -> 779
21:38:16.682 -> 807
21:38:16.682 -> 797
21:38:16.682 -> 711
21:38:16.682 -> 746
21:38:16.720 -> -1
21:38:16.720 -> 779
21:38:16.720 -> 809
21:38:16.720 -> 799
21:38:16.720 -> 711
21:38:16.720 -> 745
21:38:16.720 -> -1
21:38:16.720 -> 778
21:38:16.720 -> 810
21:38:16.720 -> 797
21:38:16.720 -> 710
21:38:16.720 -> 747
21:38:16.720 -> -1
21:38:16.720 -> 778
21:38:16.720 -> 809
21:38:16.720 -> 797
21:38:16.720 -> 710
21:38:16.720 -> 745
21:38:16.720 -> -1
21:38:16.720 -> 777
21:38:16.720 -> 809
21:38:16.720 -> 797
21:38:16.720 -> 711
21:38:16.720 -> 747
21:38:16.759 -> -1
21:38:16.759 -> 778
21:38:16.759 -> 809
21:38:16.759 -> 797
21:38:16.759 -> 710
21:38:16.759 -> 745
21:38:16.759 -> -1
21:38:16.759 -> 778
21:38:16.759 -> 810
21:38:16.759 -> 798
21:38:16.759 -> 710
21:38:16.759 -> 745
21:38:16.759 -> -1
21:38:16.759 -> 779
21:38:16.759 -> 809
21:38:16.759 -> 798
21:38:16.759 -> 711
21:38:16.759 -> 744
21:38:16.797 -> -1
21:38:16.797 -> 778
21:38:16.797 -> 810
21:38:16.797 -> 797
21:38:16.797 -> 711
21:38:16.797 -> 744
21:38:16.797 -> -1
21:38:16.797 -> 778
21:38:16.797 -> 810
21:38:16.797 -> 798
21:38:16.797 -> 710
21:38:16.797 -> 745
21:38:16.797 -> -1
21:38:16.797 -> 778
21:38:16.797 -> 809
21:38:16.797 -> 798
21:38:16.797 -> 711
21:38:16.797 -> 746
21:38:16.797 -> -1
21:38:16.797 -> 778
21:38:16.797 -> 809
21:38:16.797 -> 797
21:38:16.797 -> 710
21:38:16.797 -> 745
21:38:16.835 -> -1
21:38:16.835 -> 778
21:38:16.835 -> 810
21:38:16.835 -> 798
21:38:16.835 -> 710
21:38:16.835 -> 746
21:38:16.835 -> -1
21:38:16.835 -> 777
21:38:16.835 -> 808
21:38:16.835 -> 796
21:38:16.835 -> 710
21:38:16.835 -> 748
21:38:16.835 -> -1
21:38:16.835 -> 778
21:38:16.835 -> 808
21:38:16.835 -> 797
21:38:16.835 -> 710
21:38:16.835 -> 745
21:38:16.835 -> -1
21:38:16.835 -> 778
21:38:16.835 -> 809
21:38:16.835 -> 798
21:38:16.835 -> 709
21:38:16.835 -> 745
21:38:16.873 -> -1
21:38:16.873 -> 778
21:38:16.873 -> 808
21:38:16.873 -> 797
21:38:16.873 -> 710
21:38:16.873 -> 745
21:38:16.873 -> -1
21:38:16.873 -> 778
21:38:16.873 -> 809
21:38:16.873 -> 799
21:38:16.873 -> 711
21:38:16.873 -> 745
21:38:16.873 -> -1
21:38:16.873 -> 778
21:38:16.873 -> 810
21:38:16.873 -> 798
21:38:16.873 -> 710
21:38:16.873 -> 746
21:38:16.873 -> -1
21:38:16.873 -> 777
21:38:16.873 -> 809
21:38:16.873 -> 797
21:38:16.873 -> 710
21:38:16.873 -> 744
21:38:16.906 -> -1
21:38:16.906 -> 777
21:38:16.906 -> 810
21:38:16.906 -> 796
21:38:16.906 -> 710
21:38:16.906 -> 744
21:38:16.906 -> -1
21:38:16.906 -> 778
21:38:16.906 -> 808
21:38:16.906 -> 798
21:38:16.906 -> 710
21:38:16.906 -> 745
21:38:16.906 -> -1
21:38:16.906 -> 777
21:38:16.906 -> 810
21:38:16.906 -> 798
21:38:16.906 -> 710
21:38:16.906 -> 746
21:38:16.940 -> -1
21:38:16.940 -> 777
21:38:16.940 -> 808
21:38:16.940 -> 797
21:38:16.940 -> 710
21:38:16.940 -> 745
21:38:16.940 -> -1
21:38:16.940 -> 777
21:38:16.940 -> 809
21:38:16.940 -> 797
21:38:16.940 -> 712
21:38:16.940 -> 744
21:38:16.940 -> -1
21:38:16.940 -> 778
21:38:16.940 -> 810
21:38:16.940 -> 798
21:38:16.940 -> 711
21:38:16.940 -> 747
21:38:16.940 -> -1
21:38:16.940 -> 779
21:38:16.940 -> 808
21:38:16.940 -> 797
21:38:16.940 -> 711
21:38:16.940 -> 747
21:38:16.978 -> -1
21:38:16.978 -> 777
21:38:16.978 -> 809
21:38:16.978 -> 797
21:38:16.978 -> 710
21:38:16.978 -> 746
21:38:16.978 -> -1
21:38:16.978 -> 778
21:38:16.978 -> 809
21:38:16.978 -> 798
21:38:16.978 -> 710
21:38:16.978 -> 744
21:38:16.978 -> -1
21:38:16.978 -> 779
21:38:16.978 -> 810
21:38:16.978 -> 798
21:38:16.978 -> 710
21:38:16.978 -> 746
21:38:17.012 -> -1
21:38:17.012 -> 777
21:38:17.012 -> 809
21:38:17.012 -> 796
21:38:17.012 -> 711
21:38:17.012 -> 745
21:38:17.012 -> -1
21:38:17.012 -> 779
21:38:17.012 -> 808
21:38:17.012 -> 798
21:38:17.012 -> 711
21:38:17.012 -> 746
21:38:17.012 -> -1
21:38:17.012 -> 778
21:38:17.012 -> 809
21:38:17.012 -> 799
21:38:17.012 -> 711
21:38:17.012 -> 745
21:38:17.012 -> -1
21:38:17.012 -> 778
21:38:17.012 -> 808
21:38:17.012 -> 798
21:38:17.012 -> 712
21:38:17.012 -> 745
21:38:17.050 -> -1
21:38:17.050 -> 777
21:38:17.050 -> 809
21:38:17.050 -> 798
21:38:17.050 -> 710
21:38:17.050 -> 745
21:38:17.050 -> -1
21:38:17.050 -> 777
21:38:17.050 -> 809
21:38:17.050 -> 798
21:38:17.050 -> 711
21:38:17.050 -> 746
21:38:17.050 -> -1
21:38:17.050 -> 778
21:38:17.050 -> 809
21:38:17.050 -> 798
21:38:17.050 -> 712
21:38:17.050 -> 745
21:38:17.050 -> -1
21:38:17.050 -> 778
21:38:17.050 -> 809
21:38:17.050 -> 797
21:38:17.050 -> 711
21:38:17.050 -> 746
21:38:17.088 -> -1
21:38:17.088 -> 777
21:38:17.088 -> 808
21:38:17.088 -> 797
21:38:17.088 -> 711
21:38:17.088 -> 746
21:38:17.088 -> -1
21:38:17.088 -> 777
21:38:17.088 -> 809
21:38:17.088 -> 797
21:38:17.088 -> 711
21:38:17.088 -> 746
21:38:17.088 -> -1
21:38:17.088 -> 778
21:38:17.088 -> 810
21:38:17.088 -> 796
21:38:17.088 -> 712
21:38:17.088 -> 745
21:38:17.130 -> -1
21:38:17.130 -> 777
21:38:17.130 -> 808
21:38:17.130 -> 797
21:38:17.130 -> 710
21:38:17.130 -> 744
21:38:17.130 -> -1
21:38:17.130 -> 776
21:38:17.130 -> 808
21:38:17.130 -> 798
21:38:17.130 -> 710
21:38:17.130 -> 746
21:38:17.130 -> -1
21:38:17.130 -> 778
21:38:17.130 -> 809
21:38:17.130 -> 798
21:38:17.130 -> 711
21:38:17.130 -> 745
21:38:17.130 -> -1
21:38:17.130 -> 777
21:38:17.130 -> 808
21:38:17.130 -> 797
21:38:17.130 -> 711
21:38:17.130 -> 744
21:38:17.130 -> -1
21:38:17.130 -> 778
21:38:17.130 -> 807
21:38:17.130 -> 797
21:38:17.130 -> 709
21:38:17.166 -> 745
21:38:17.166 -> -1
21:38:17.166 -> 777
21:38:17.166 -> 809
21:38:17.166 -> 797
21:38:17.166 -> 711
21:38:17.166 -> 744
21:38:17.166 -> -1
21:38:17.166 -> 778
21:38:17.166 -> 808
21:38:17.166 -> 797
21:38:17.166 -> 711
21:38:17.166 -> 745
21:38:17.166 -> -1
21:38:17.166 -> 777
21:38:17.166 -> 809
21:38:17.166 -> 798
21:38:17.166 -> 710
21:38:17.166 -> 746
21:38:17.200 -> -1
21:38:17.200 -> 776
21:38:17.200 -> 808
21:38:17.200 -> 796
21:38:17.200 -> 709
21:38:17.200 -> 746
21:38:17.200 -> -1
21:38:17.200 -> 778
21:38:17.200 -> 809
21:38:17.200 -> 797
21:38:17.200 -> 710
21:38:17.200 -> 745
21:38:17.200 -> -1
21:38:17.200 -> 777
21:38:17.200 -> 808
21:38:17.200 -> 797
21:38:17.200 -> 710
21:38:17.200 -> 745
21:38:17.200 -> -1
21:38:17.200 -> 778
21:38:17.200 -> 809
21:38:17.200 -> 797
21:38:17.200 -> 711
21:38:17.200 -> 745
21:38:17.238 -> -1
21:38:17.238 -> 777
21:38:17.238 -> 809
21:38:17.238 -> 797
21:38:17.238 -> 708
21:38:17.238 -> 745
21:38:17.238 -> -1
21:38:17.238 -> 777
21:38:17.238 -> 809
21:38:17.238 -> 797
21:38:17.238 -> 710
21:38:17.238 -> 745
21:38:17.238 -> -1
21:38:17.238 -> 777
21:38:17.238 -> 809
21:38:17.238 -> 797
21:38:17.238 -> 711
21:38:17.238 -> 746
21:38:17.276 -> -1
21:38:17.276 -> 778
21:38:17.276 -> 809
21:38:17.276 -> 796
21:38:17.276 -> 711
21:38:17.276 -> 746
21:38:17.276 -> -1
21:38:17.276 -> 778
21:38:17.276 -> 809
21:38:17.276 -> 797
21:38:17.276 -> 710
21:38:17.276 -> 745
21:38:17.276 -> -1
21:38:17.276 -> 776
21:38:17.276 -> 809
21:38:17.276 -> 798
21:38:17.276 -> 711
21:38:17.276 -> 745
21:38:17.276 -> -1
21:38:17.276 -> 778
21:38:17.276 -> 809
21:38:17.276 -> 798
21:38:17.276 -> 711
21:38:17.276 -> 745
21:38:17.314 -> -1
21:38:17.314 -> 777
21:38:17.314 -> 808
21:38:17.314 -> 797
21:38:17.314 -> 711
21:38:17.314 -> 747
21:38:17.314 -> -1
21:38:17.314 -> 777
21:38:17.314 -> 809
21:38:17.314 -> 797
21:38:17.314 -> 711
21:38:17.314 -> 746
21:38:17.314 -> -1
21:38:17.314 -> 777
21:38:17.314 -> 809
21:38:17.314 -> 798
21:38:17.314 -> 711
21:38:17.314 -> 746
21:38:17.314 -> -1
21:38:17.314 -> 778
21:38:17.314 -> 809
21:38:17.314 -> 797
21:38:17.314 -> 710
21:38:17.314 -> 745
21:38:17.352 -> -1
21:38:17.352 -> 778
21:38:17.352 -> 809
21:38:17.352 -> 796
21:38:17.352 -> 710
21:38:17.352 -> 745
21:38:17.352 -> -1
21:38:17.352 -> 778
21:38:17.352 -> 808
21:38:17.352 -> 798
21:38:17.352 -> 710
21:38:17.352 -> 745
21:38:17.352 -> -1
21:38:17.352 -> 777
21:38:17.352 -> 808
21:38:17.352 -> 798
21:38:17.352 -> 711
21:38:17.352 -> 746
21:38:17.352 -> -1
21:38:17.352 -> 778
21:38:17.352 -> 808
21:38:17.352 -> 797
21:38:17.352 -> 710
21:38:17.352 -> 747
21:38:17.390 -> -1
21:38:17.390 -> 777
21:38:17.390 -> 808
21:38:17.390 -> 798
21:38:17.390 -> 711
21:38:17.390 -> 745
21:38:17.390 -> -1
21:38:17.390 -> 779
21:38:17.390 -> 809
21:38:17.390 -> 798
21:38:17.390 -> 711
21:38:17.390 -> 744
21:38:17.390 -> -1
21:38:17.390 -> 777
21:38:17.390 -> 808
21:38:17.390 -> 795
21:38:17.390 -> 710
21:38:17.390 -> 745
21:38:17.390 -> -1
21:38:17.390 -> 777
21:38:17.390 -> 808
21:38:17.390 -> 798
21:38:17.390 -> 711
21:38:17.390 -> 746
21:38:17.428 -> -1
21:38:17.428 -> 776
21:38:17.428 -> 808
21:38:17.428 -> 796
21:38:17.428 -> 711
21:38:17.428 -> 746
21:38:17.428 -> -1
21:38:17.428 -> 777
21:38:17.428 -> 809
21:38:17.428 -> 798
21:38:17.428 -> 710
21:38:17.428 -> 747
21:38:17.428 -> -1
21:38:17.428 -> 778
21:38:17.428 -> 809
21:38:17.428 -> 798
21:38:17.428 -> 709
21:38:17.428 -> 743
21:38:17.462 -> -1
21:38:17.462 -> 777
21:38:17.462 -> 808
21:38:17.462 -> 798
21:38:17.462 -> 711
21:38:17.462 -> 746
21:38:17.462 -> -1
21:38:17.462 -> 776
21:38:17.462 -> 809
21:38:17.462 -> 796
21:38:17.462 -> 710
21:38:17.462 -> 745
21:38:17.462 -> -1
21:38:17.462 -> 778
21:38:17.462 -> 809
21:38:17.462 -> 797
21:38:17.462 -> 709
21:38:17.462 -> 746
21:38:17.462 -> -1
21:38:17.462 -> 776
21:38:17.462 -> 808
21:38:17.462 -> 799
21:38:17.462 -> 711
21:38:17.462 -> 745
21:38:17.500 -> -1
21:38:17.500 -> 777
21:38:17.500 -> 808
21:38:17.500 -> 797
21:38:17.500 -> 711
21:38:17.500 -> 745
21:38:17.500 -> -1
21:38:17.500 -> 777
21:38:17.500 -> 807
21:38:17.500 -> 797
21:38:17.500 -> 710
21:38:17.500 -> 745
21:38:17.500 -> -1
21:38:17.500 -> 777
21:38:17.500 -> 809
21:38:17.500 -> 796
21:38:17.500 -> 710
21:38:17.500 -> 745
21:38:17.500 -> -1
21:38:17.500 -> 778
21:38:17.500 -> 807
21:38:17.500 -> 797
21:38:17.500 -> 711
21:38:17.500 -> 746
21:38:17.538 -> -1
21:38:17.538 -> 777
21:38:17.538 -> 808
21:38:17.538 -> 798
21:38:17.538 -> 710
21:38:17.538 -> 745
21:38:17.538 -> -1
21:38:17.538 -> 777
21:38:17.538 -> 808
21:38:17.538 -> 798
21:38:17.538 -> 710
21:38:17.538 -> 745
21:38:17.538 -> -1
21:38:17.538 -> 777
21:38:17.538 -> 810
21:38:17.538 -> 796
21:38:17.538 -> 711
21:38:17.538 -> 744
21:38:17.576 -> -1
21:38:17.576 -> 777
21:38:17.576 -> 809
21:38:17.576 -> 798
21:38:17.576 -> 711
21:38:17.576 -> 744
21:38:17.576 -> -1
21:38:17.576 -> 776
21:38:17.576 -> 808
21:38:17.576 -> 796
21:38:17.576 -> 711
21:38:17.576 -> 746
21:38:17.576 -> -1
21:38:17.576 -> 778
21:38:17.576 -> 808
21:38:17.576 -> 797
21:38:17.576 -> 711
21:38:17.576 -> 744
21:38:17.576 -> -1
21:38:17.576 -> 777
21:38:17.576 -> 809
21:38:17.576 -> 798
21:38:17.576 -> 710
21:38:17.576 -> 746
21:38:17.610 -> -1
21:38:17.610 -> 778
21:38:17.610 -> 809
21:38:17.610 -> 796
21:38:17.610 -> 709
21:38:17.610 -> 746
21:38:17.610 -> -1
21:38:17.610 -> 778
21:38:17.610 -> 807
21:38:17.610 -> 798
21:38:17.610 -> 710
21:38:17.610 -> 744
21:38:17.610 -> -1
21:38:17.610 -> 777
21:38:17.610 -> 809
21:38:17.610 -> 796
21:38:17.610 -> 711
21:38:17.610 -> 745
21:38:17.610 -> -1
21:38:17.610 -> 777
21:38:17.610 -> 808
21:38:17.610 -> 795
21:38:17.610 -> 709
21:38:17.610 -> 745
21:38:17.644 -> -1
21:38:17.644 -> 777
21:38:17.644 -> 808
21:38:17.644 -> 797
21:38:17.644 -> 708
21:38:17.644 -> 746
21:38:17.644 -> -1
21:38:17.644 -> 777
21:38:17.644 -> 809
21:38:17.644 -> 798
21:38:17.644 -> 710
21:38:17.644 -> 745
21:38:17.644 -> -1
21:38:17.644 -> 778
21:38:17.644 -> 808
21:38:17.644 -> 797
21:38:17.644 -> 709
21:38:17.644 -> 745
21:38:17.678 -> -1
21:38:17.678 -> 777
21:38:17.678 -> 808
21:38:17.678 -> 796
21:38:17.678 -> 710
21:38:17.678 -> 746
21:38:17.678 -> -1
21:38:17.678 -> 777
21:38:17.678 -> 807
21:38:17.678 -> 797
21:38:17.678 -> 708
21:38:17.678 -> 746
21:38:17.678 -> -1
21:38:17.678 -> 778
21:38:17.678 -> 809
21:38:17.678 -> 796
21:38:17.678 -> 708
21:38:17.678 -> 744
21:38:17.716 -> -1
21:38:17.716 -> 777
21:38:17.716 -> 809
21:38:17.716 -> 796
21:38:17.716 -> 708
21:38:17.716 -> 745
21:38:17.716 -> -1
21:38:17.716 -> 777
21:38:17.716 -> 807
21:38:17.716 -> 795
21:38:17.716 -> 709
21:38:17.716 -> 745
21:38:17.716 -> -1
21:38:17.716 -> 777
21:38:17.716 -> 808
21:38:17.716 -> 796
21:38:17.716 -> 709
21:38:17.716 -> 743
21:38:17.716 -> -1
21:38:17.716 -> 776
21:38:17.716 -> 809
21:38:17.716 -> 796
21:38:17.716 -> 708
21:38:17.716 -> 745
21:38:17.749 -> -1
21:38:17.749 -> 776
21:38:17.749 -> 809
21:38:17.749 -> 796
21:38:17.749 -> 709
21:38:17.749 -> 745
21:38:17.749 -> -1
21:38:17.749 -> 777
21:38:17.749 -> 808
21:38:17.749 -> 795
21:38:17.749 -> 709
21:38:17.749 -> 745
21:38:17.749 -> -1
21:38:17.749 -> 777
21:38:17.749 -> 809
21:38:17.749 -> 798
21:38:17.749 -> 709
21:38:17.749 -> 745
21:38:17.749 -> -1
21:38:17.749 -> 777
21:38:17.749 -> 808
21:38:17.749 -> 798
21:38:17.749 -> 709
21:38:17.749 -> 745
21:38:17.787 -> -1
21:38:17.787 -> 777
21:38:17.787 -> 808
21:38:17.787 -> 797
21:38:17.787 -> 708
21:38:17.787 -> 745
21:38:17.787 -> -1
21:38:17.787 -> 777
21:38:17.787 -> 807
21:38:17.787 -> 796
21:38:17.787 -> 711
21:38:17.787 -> 745
21:38:17.787 -> -1
21:38:17.787 -> 775
21:38:17.787 -> 807
21:38:17.787 -> 797
21:38:17.787 -> 709
21:38:17.787 -> 745
21:38:17.826 -> -1
21:38:17.826 -> 777
21:38:17.826 -> 808
21:38:17.826 -> 796
21:38:17.826 -> 710
21:38:17.826 -> 744
21:38:17.826 -> -1
21:38:17.826 -> 776
21:38:17.826 -> 807
21:38:17.826 -> 797
21:38:17.826 -> 708
21:38:17.826 -> 745
21:38:17.826 -> -1
21:38:17.826 -> 775
21:38:17.826 -> 809
21:38:17.826 -> 796
21:38:17.826 -> 710
21:38:17.826 -> 743
21:38:17.826 -> -1
21:38:17.826 -> 777
