S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.05206,0.10736,0.11752,0.06182000000000001,0.03235,-0.03,-1.0,-0.11,0.7,-0.35,1.4,29.0
0.0498,0.09785,0.10603,0.058929999999999996,0.02912,-0.03,-0.99,-0.11,0.91,-0.49,1.47,29.01
0.0566,0.09785,0.10603,0.06277999999999999,0.0251,-0.04,-0.99,-0.1,0.91,-0.7,1.47,29.02
0.0566,0.09904,0.10984000000000001,0.06182000000000001,0.03235,-0.03,-0.99,-0.1,1.47,-0.56,1.68,29.03
0.058879999999999995,0.10975,0.11623,0.05414,0.02191,-0.05,-1.0,-0.1,1.47,-0.14,1.54,29.04
0.060020000000000004,0.10259000000000001,0.11752,0.06472,0.028310000000000002,-0.04,-1.0,-0.1,1.05,-0.14,1.47,29.05
0.06345,0.10975,0.12267,0.06472,0.03398,-0.04,-1.0,-0.1,1.4,-0.07,1.54,29.060000000000002
0.06459,0.10975,0.1188,0.06568,0.03398,-0.05,-1.0,-0.1,1.26,-0.35,1.33,29.07
0.06345,0.11575,0.11752,0.06763,0.0356,-0.04,-1.0,-0.09,1.05,-0.07,1.12,29.080000000000002
0.06116,0.10975,0.12009,0.06763,0.03316,-0.03,-1.0,-0.09,0.49,-0.7,0.91,29.09
0.06345,0.12057999999999999,0.13176,0.07841000000000001,0.039689999999999996,-0.04,-1.0,-0.09,0.35,-1.33,0.7,29.1
0.06345,0.10855,0.11495,0.06568,0.03154,-0.04,-0.99,-0.09,0.49,-1.61,0.7,29.11
0.06345,0.11215,0.1188,0.06568,0.03398,-0.04,-1.0,-0.09,0.21,-1.26,0.42,29.12
0.060020000000000004,0.10975,0.11110999999999999,0.06568,0.03316,-0.04,-1.0,-0.09,0.14,-1.26,0.56,29.13
0.06573999999999999,0.10497000000000001,0.11110999999999999,0.06568,0.03154,-0.04,-1.0,-0.09,0.28,-1.4,0.63,29.14
0.06459,0.10497000000000001,0.10984000000000001,0.06666,0.02912,-0.04,-1.0,-0.1,-0.21,-1.47,0.35,29.150000000000002
0.06345,0.10975,0.11495,0.06568,0.03073,-0.03,-1.0,-0.09,0.07,-2.03,0.49,29.16
0.06459,0.11575,0.11110999999999999,0.06763,0.03316,-0.03,-1.0,-0.1,0.42,-2.45,0.63,29.17
0.06573999999999999,0.12057999999999999,0.13046,0.07447000000000001,0.03154,-0.04,-1.0,-0.11,0.63,-2.1,0.84,29.18
0.0761,0.11815999999999999,0.12785,0.07153,0.03723,-0.04,-1.0,-0.11,0.21,-1.19,0.63,29.19
0.07379,0.10617,0.11623,0.07545,0.03642,-0.03,-0.99,-0.1,0.7,-1.26,0.84,29.2
0.06803,0.11937,0.12395999999999999,0.07251,0.04215,-0.03,-1.0,-0.1,1.19,-0.98,0.91,29.21
0.06573999999999999,0.12179000000000001,0.12138,0.07153,0.042980000000000004,-0.03,-1.0,-0.1,0.42,-0.49,0.63,29.22
0.06803,0.11575,0.12009,0.07545,0.03887,-0.03,-0.99,-0.1,0.28,-0.56,0.7,29.23
0.07841000000000001,0.11575,0.11623,0.06957999999999999,0.034789999999999995,-0.03,-1.0,-0.1,0.56,-0.21,0.84,29.240000000000002
0.07379,0.10975,0.11752,0.06957999999999999,0.028310000000000002,-0.03,-1.0,-0.1,0.14,-0.28,0.56,29.25
0.06803,0.11575,0.11367000000000001,0.07349,0.0356,-0.03,-0.99,-0.09,0.07,-0.49,0.56,29.26
0.06688,0.11335,0.12655999999999998,0.06957999999999999,0.034789999999999995,-0.03,-0.99,-0.09,0.63,-0.91,0.7,29.27
0.06459,0.10378,0.12009,0.06182000000000001,0.03887,-0.04,-1.0,-0.1,0.21,-0.84,0.56,29.28
0.06345,0.09667,0.10475999999999999,0.06472,0.03154,-0.04,-1.0,-0.09,-0.07,-0.63,0.42,29.29
0.06573999999999999,0.11575,0.11367000000000001,0.05605,0.029930000000000002,-0.03,-1.0,-0.09,0.21,-1.4,0.49,29.3
0.054329999999999996,0.10378,0.11752,0.06277999999999999,0.03154,-0.04,-1.0,-0.1,0.07,-1.75,0.35,29.310000000000002
0.058879999999999995,0.10259000000000001,0.11239,0.06085,0.03235,-0.04,-1.0,-0.09,-0.07,-1.89,0.35,29.32
0.058879999999999995,0.09904,0.10097,0.05989,0.029930000000000002,-0.04,-1.0,-0.1,-0.21,-2.1,0.28,29.330000000000002
0.054329999999999996,0.10855,0.10984000000000001,0.057010000000000005,0.01794,-0.04,-1.0,-0.1,-0.42,-2.31,0.07,29.34
0.054329999999999996,0.09904,0.09094,0.05605,0.0259,-0.04,-1.0,-0.1,-0.28,-2.1,0.07,29.35
0.055470000000000005,0.09904,0.09719,0.058929999999999996,0.0251,-0.04,-1.0,-0.1,-0.28,-1.61,0.21,29.36
0.0532,0.09667,0.10349000000000001,0.05319,0.0243,-0.04,-1.0,-0.1,-0.21,-1.68,0.49,29.37
0.05206,0.09548999999999999,0.10097,0.05223,0.02912,-0.04,-1.0,-0.09,0.07,-1.54,0.56,29.38
0.0623,0.10617,0.09594,0.05033,0.020319999999999998,-0.03,-1.0,-0.09,0.49,-1.26,0.63,29.39
0.04754,0.08727,0.1073,0.06666,0.03235,-0.03,-1.0,-0.1,0.21,-1.12,0.77,29.400000000000002
0.04528,0.09904,0.10097,0.057010000000000005,0.0259,-0.03,-1.0,-0.09,0.07,-0.98,0.49,29.41
0.05093,0.10617,0.10223,0.06085,0.03073,-0.03,-1.0,-0.09,0.35,-1.47,0.7,29.42
0.054329999999999996,0.09431,0.10223,0.05414,0.0235,-0.03,-1.0,-0.1,0.07,-1.54,0.49,29.43
0.05774,0.09785,0.09469,0.05223,0.0243,-0.04,-1.0,-0.1,-0.35,-1.47,0.35,29.44
0.0498,0.09431,0.09971000000000001,0.058929999999999996,0.0259,-0.04,-1.0,-0.1,-0.21,-1.68,0.35,29.45
0.055470000000000005,0.09667,0.09469,0.05033,0.02912,-0.03,-1.0,-0.09,-0.28,-1.75,0.28,29.46
0.0566,0.10022,0.10349000000000001,0.058929999999999996,0.0259,-0.03,-1.0,-0.1,-0.56,-1.82,0.07,29.47
0.05093,0.09785,0.09594,0.05319,0.0243,-0.03,-1.0,-0.09,-0.49,-2.38,0.21,29.48
0.04528,0.09196,0.08226,0.0316,0.01399,-0.03,-0.99,-0.1,-0.42,-2.87,0.28,29.490000000000002
0.0566,0.10141,0.09719,0.04749,0.01636,-0.02,-1.0,-0.1,-0.56,-2.87,0.28,29.5
0.04867,0.09548999999999999,0.09469,0.05319,0.0259,-0.03,-1.0,-0.1,-0.7,-2.73,0.07,29.51
0.04867,0.08961000000000001,0.10223,0.04655,0.0235,-0.02,-1.0,-0.09,-0.63,-3.08,0.14,29.52
0.04079,0.0861,0.09719,0.05414,0.0259,-0.02,-1.0,-0.1,-0.63,-3.36,0.07,29.53
0.04191,0.09196,0.09594,0.04844,0.0227,-0.03,-1.0,-0.1,-0.7,-3.29,-0.07,29.54
0.03631,0.08843999999999999,0.10223,0.05033,0.020319999999999998,-0.03,-1.0,-0.1,-0.84,-3.5,-0.14,29.55
0.03631,0.08843999999999999,0.09594,0.057010000000000005,0.01794,-0.03,-1.0,-0.09,-0.56,-3.5,-0.07,29.560000000000002
0.04191,0.0826,0.08845,0.04278,0.020319999999999998,-0.03,-1.0,-0.1,-0.98,-3.43,-0.14,29.57
0.03743,0.08143,0.09094,0.05127999999999999,0.01873,-0.04,-0.99,-0.1,-0.42,-3.22,0.21,29.580000000000002
0.02518,0.08143,0.09219,0.05605,0.02671,-0.04,-1.0,-0.1,-0.07,-3.08,0.42,29.59
0.03743,0.09196,0.1073,0.05319,0.0259,-0.04,-1.0,-0.1,-0.35,-2.59,0.28,29.6
0.03073,0.08727,0.09469,0.04938,0.01794,-0.03,-1.0,-0.1,-0.35,-2.38,0.07,29.61
0.04191,0.07911,0.08845,0.04749,0.01636,-0.03,-1.0,-0.1,-0.49,-2.59,-0.21,29.62
0.03631,0.08143,0.08845,0.05223,0.01873,-0.03,-0.99,-0.1,-0.63,-2.94,0.14,29.63
0.04079,0.07102,0.07857,0.05127999999999999,0.01242,-0.03,-0.99,-0.1,-0.49,-3.15,0.28,29.64
0.04191,0.0861,0.08597,0.0409,0.01636,-0.03,-1.0,-0.1,-0.56,-3.08,0.28,29.650000000000002
0.03184,0.08376,0.09344,0.05127999999999999,0.020319999999999998,-0.02,-1.0,-0.1,-0.77,-3.01,0.28,29.66
0.04528,0.07911,0.08597,0.05127999999999999,0.020319999999999998,-0.03,-1.0,-0.1,-0.63,-2.87,0.35,29.67
0.03854,0.07679,0.08845,0.04655,0.011640000000000001,-0.03,-1.0,-0.1,-0.49,-2.66,0.63,29.68
0.04641,0.08376,0.08721,0.041839999999999995,0.01321,-0.03,-1.0,-0.1,-0.56,-2.59,0.28,29.69
0.03519,0.0861,0.09469,0.05414,0.027510000000000003,-0.02,-0.99,-0.1,-0.14,-2.73,0.56,29.7
0.034069999999999996,0.08143,0.08845,0.044660000000000005,0.0227,-0.03,-1.0,-0.11,0.0,-2.38,0.56,29.71
0.04641,0.08143,0.08845,0.04278,0.01636,-0.03,-1.0,-0.1,-0.14,-2.03,0.84,29.72
0.03184,0.0826,0.08349,0.04655,0.015569999999999999,-0.03,-1.0,-0.1,-0.07,-2.17,0.77,29.73
0.034069999999999996,0.08376,0.08226,0.0409,0.01636,-0.03,-1.0,-0.1,0.0,-2.45,0.84,29.740000000000002
0.03966,0.0861,0.08349,0.0456,0.01715,-0.03,-1.0,-0.1,0.07,-2.45,0.63,29.75
0.03854,0.08727,0.08102999999999999,0.04749,0.01399,-0.03,-1.0,-0.1,-0.28,-2.59,0.84,29.76
0.03184,0.07911,0.08349,0.0456,0.014780000000000001,-0.03,-0.99,-0.1,-0.14,-2.87,0.84,29.77
0.03631,0.08376,0.09219,0.04844,0.01873,-0.03,-1.0,-0.09,-0.07,-2.94,0.77,29.78
0.03631,0.09078,0.09344,0.041839999999999995,0.01321,-0.03,-1.0,-0.1,-0.35,-3.08,0.7,29.79
0.0274,0.08843999999999999,0.09845,0.05414,0.02912,-0.03,-1.0,-0.1,-0.35,-3.08,0.7,29.8
0.034069999999999996,0.08027000000000001,0.08597,0.0409,0.01242,-0.03,-0.99,-0.1,-0.28,-3.22,0.91,29.810000000000002
0.03743,0.07795,0.08597,0.0409,0.01952,-0.03,-1.0,-0.1,-0.14,-3.22,0.77,29.82
0.034069999999999996,0.07447999999999999,0.08102999999999999,0.04749,0.014780000000000001,-0.03,-1.0,-0.1,-0.49,-3.36,0.63,29.830000000000002
0.03519,0.08143,0.07244,0.0381,0.01636,-0.03,-0.99,-0.1,0.0,-3.43,0.56,29.84
0.0274,0.08961000000000001,0.09219,0.04749,0.01794,-0.03,-1.0,-0.1,-0.14,-3.29,0.77,29.85
0.03296,0.08027000000000001,0.0897,0.03903,0.01636,-0.03,-1.0,-0.11,-0.56,-2.73,0.84,29.86
0.034069999999999996,0.07332000000000001,0.08226,0.041839999999999995,0.01794,-0.03,-1.0,-0.1,-0.7,-2.73,0.84,29.87
0.03966,0.07447999999999999,0.08102999999999999,0.04372,0.01636,-0.03,-1.0,-0.1,-0.35,-2.31,0.63,29.88
0.022969999999999997,0.08143,0.0897,0.05127999999999999,0.0243,-0.03,-1.0,-0.1,-0.49,-2.17,0.49,29.89
0.02076,0.07911,0.10349000000000001,0.05223,0.0235,-0.03,-1.0,-0.1,-0.28,-2.17,0.77,29.900000000000002
0.02851,0.07562999999999999,0.08102999999999999,0.0409,0.014780000000000001,-0.03,-1.0,-0.1,0.0,-2.1,0.77,29.91
0.03073,0.06872,0.07611,0.04749,0.020319999999999998,-0.03,-1.0,-0.1,-0.14,-2.03,0.98,29.92
0.0274,0.07911,0.08597,0.04278,0.015569999999999999,-0.03,-1.0,-0.1,-0.14,-1.82,0.77,29.93
0.03966,0.07102,0.07366,0.03531,0.01399,-0.03,-0.99,-0.1,0.21,-1.61,1.26,29.94
0.03184,0.08376,0.08721,0.04278,0.01399,-0.03,-0.99,-0.1,0.7,-1.19,1.61,29.95
0.03073,0.07679,0.08102999999999999,0.03903,0.011640000000000001,-0.03,-1.0,-0.1,0.21,-0.84,1.47,29.96
0.03184,0.07447999999999999,0.08102999999999999,0.03903,0.01085,-0.03,-0.99,-0.1,0.49,-0.98,1.33,29.97
0.03519,0.07562999999999999,0.08102999999999999,0.04278,0.01007,-0.02,-0.99,-0.1,0.98,-1.19,1.47,29.98
0.02076,0.06642,0.08597,0.04938,0.01952,-0.03,-1.0,-0.1,0.77,-0.98,1.33,29.990000000000002
0.03073,0.06987,0.07244,0.036239999999999994,0.006959999999999999,-0.04,-0.99,-0.1,0.77,-0.91,1.54,30.0
0.03296,0.07911,0.07733999999999999,0.0409,0.01085,-0.03,-1.0,-0.1,0.98,-0.56,1.54,30.01
0.034069999999999996,0.07102,0.08102999999999999,0.03903,0.01321,-0.03,-1.0,-0.1,0.63,-0.56,1.33,30.02
0.03631,0.07102,0.07611,0.04372,0.01715,-0.03,-1.0,-0.09,0.63,-0.84,1.47,30.03
0.03743,0.07679,0.07489,0.04372,0.01321,-0.03,-1.0,-0.09,0.77,-1.26,1.33,30.04
0.034069999999999996,0.0826,0.0798,0.04278,0.01321,-0.03,-1.0,-0.1,0.84,-1.54,1.4,30.05
0.03519,0.07911,0.08226,0.044660000000000005,0.01242,-0.04,-1.0,-0.1,0.49,-1.4,1.05,30.060000000000002
0.04191,0.07795,0.08349,0.04278,0.01636,-0.04,-1.0,-0.1,0.14,-0.77,0.84,30.07
0.03519,0.0826,0.08226,0.04938,0.01399,-0.04,-1.0,-0.1,0.07,-1.05,0.91,30.080000000000002
0.04191,0.07102,0.09219,0.05033,0.0243,-0.04,-0.99,-0.1,0.0,-0.77,0.98,30.09
0.04303,0.07102,0.07123,0.0409,0.009290000000000001,-0.04,-1.0,-0.1,0.14,-1.05,0.84,30.1
0.03519,0.08727,0.08845,0.044660000000000005,0.01715,-0.04,-1.0,-0.1,0.14,-1.33,0.77,30.11
0.04079,0.0826,0.0897,0.05223,0.01399,-0.04,-1.0,-0.1,0.0,-0.91,0.84,30.12
0.03743,0.0861,0.08473,0.044660000000000005,0.01873,-0.04,-1.0,-0.1,-0.28,-0.49,0.91,30.13
0.04079,0.08492999999999999,0.09469,0.04938,0.0227,-0.04,-0.99,-0.1,0.7,-0.77,1.26,30.14
0.044160000000000005,0.0861,0.09094,0.0456,0.01399,-0.04,-1.0,-0.09,0.42,-0.77,0.84,30.150000000000002
0.03631,0.08492999999999999,0.08845,0.05127999999999999,0.01952,-0.03,-1.0,-0.1,-0.14,-0.7,0.84,30.16
0.04641,0.08376,0.0897,0.05033,0.02111,-0.03,-1.0,-0.09,0.07,-0.98,0.63,30.17
0.044160000000000005,0.08027000000000001,0.09219,0.04844,0.0243,-0.03,-1.0,-0.09,0.14,-1.61,0.84,30.18
0.04191,0.0861,0.09971000000000001,0.05414,0.027510000000000003,-0.03,-1.0,-0.1,0.42,-2.03,0.7,30.19
0.04754,0.08492999999999999,0.09094,0.041839999999999995,0.015569999999999999,-0.03,-1.0,-0.1,0.0,-1.96,0.49,30.2
0.04079,0.08143,0.08597,0.04655,0.01873,-0.03,-1.0,-0.1,-0.14,-2.17,0.35,30.21
0.03854,0.08027000000000001,0.09219,0.05033,0.0227,-0.03,-1.0,-0.1,-0.21,-2.24,0.35,30.22
0.03854,0.08143,0.08845,0.0456,0.01952,-0.03,-1.0,-0.1,-0.21,-2.03,0.42,30.23
0.04303,0.08376,0.09719,0.04938,0.01715,-0.03,-1.0,-0.1,-0.42,-1.82,0.21,30.240000000000002
0.04079,0.0826,0.08845,0.05127999999999999,0.01873,-0.03,-1.0,-0.1,-0.42,-1.89,0.49,30.25
0.03631,0.08027000000000001,0.08102999999999999,0.04938,0.020319999999999998,-0.03,-1.0,-0.1,-0.42,-1.96,0.35,30.26
0.03631,0.07679,0.08102999999999999,0.044660000000000005,0.01242,-0.03,-1.0,-0.1,-0.42,-2.17,0.42,30.27
0.03631,0.07447999999999999,0.0798,0.04749,0.01636,-0.03,-1.0,-0.1,-0.35,-2.31,0.28,30.28
0.0274,0.06987,0.0897,0.058929999999999996,0.02191,-0.03,-1.0,-0.1,-0.35,-2.52,0.42,30.29
0.03966,0.08961000000000001,0.08845,0.044660000000000005,0.01636,-0.03,-1.0,-0.1,-0.21,-2.52,0.28,30.3
0.04079,0.08143,0.08102999999999999,0.041839999999999995,0.02191,-0.03,-1.0,-0.1,-0.35,-2.66,0.28,30.310000000000002
0.03743,0.07102,0.08597,0.04278,0.01715,-0.04,-1.0,-0.1,-0.56,-2.59,0.35,30.32
0.03519,0.07911,0.08102999999999999,0.0409,0.01321,-0.03,-0.99,-0.1,-0.21,-2.52,0.63,30.330000000000002
0.034069999999999996,0.07102,0.09219,0.03997,0.01715,-0.03,-1.0,-0.1,-0.07,-2.52,0.42,30.34
0.04303,0.07911,0.08349,0.0409,0.01952,-0.03,-1.0,-0.1,-0.35,-2.59,0.42,30.35
0.03854,0.07679,0.07366,0.04278,0.009290000000000001,-0.03,-1.0,-0.1,-0.21,-2.45,0.42,30.36
0.03184,0.07679,0.08102999999999999,0.04278,0.01952,-0.03,-1.0,-0.1,-0.49,-2.66,0.49,30.37
0.03519,0.07102,0.07733999999999999,0.041839999999999995,0.011640000000000001,-0.03,-0.99,-0.1,-0.21,-2.73,0.56,30.38
0.03073,0.06185,0.07611,0.044660000000000005,0.01321,-0.03,-1.0,-0.1,-0.35,-2.52,0.28,30.39
0.03184,0.07795,0.0897,0.03903,0.02111,-0.03,-1.0,-0.1,-0.56,-2.59,0.49,30.400000000000002
0.02962,0.07217,0.08102999999999999,0.041839999999999995,0.01007,-0.03,-0.99,-0.1,-0.42,-2.73,0.35,30.41
0.02962,0.07332000000000001,0.07611,0.0381,0.014780000000000001,-0.03,-1.0,-0.1,-0.35,-2.38,0.42,30.42
0.03743,0.08143,0.07857,0.04278,0.01242,-0.03,-1.0,-0.1,-0.56,-2.31,0.14,30.43
0.034069999999999996,0.07102,0.07244,0.041839999999999995,0.01085,-0.03,-1.0,-0.1,-0.56,-2.45,0.35,30.44
0.02408,0.07679,0.08845,0.044660000000000005,0.01399,-0.03,-1.0,-0.1,-0.56,-2.52,0.21,30.45
0.03519,0.07102,0.07489,0.04372,0.01794,-0.03,-1.0,-0.1,-0.63,-2.38,0.28,30.46
0.02851,0.07332000000000001,0.07611,0.04372,0.01715,-0.03,-1.0,-0.1,-0.77,-2.45,0.07,30.47
0.02851,0.07102,0.08226,0.04278,0.01715,-0.03,-0.99,-0.1,-0.63,-2.38,0.07,30.48
0.03743,0.08376,0.07733999999999999,0.03253,0.006959999999999999,-0.03,-1.0,-0.1,-0.63,-2.31,0.28,30.490000000000002
0.02851,0.052770000000000004,0.07123,0.04749,0.015569999999999999,-0.03,-1.0,-0.1,-0.91,-2.38,0.07,30.5
0.03296,0.06757,0.07123,0.03997,0.01636,-0.03,-0.99,-0.1,-0.49,-2.38,0.21,30.51
0.03184,0.07562999999999999,0.07857,0.03531,0.01715,-0.03,-1.0,-0.1,-0.49,-2.52,0.0,30.52
0.02962,0.06872,0.0798,0.0409,0.00618,-0.04,-1.0,-0.1,-0.63,-2.38,0.21,30.53
0.02851,0.07332000000000001,0.07123,0.03997,0.01794,-0.03,-1.0,-0.1,-0.49,-2.45,0.21,30.54
0.02851,0.059570000000000005,0.07611,0.03531,0.01242,-0.03,-1.0,-0.1,-0.35,-2.38,0.21,30.55
0.022969999999999997,0.07102,0.0798,0.03903,0.01007,-0.04,-1.0,-0.1,-0.42,-2.03,-0.07,30.560000000000002
0.02851,0.06987,0.07489,0.04372,0.01007,-0.03,-1.0,-0.1,-0.77,-2.17,-0.07,30.57
0.02962,0.06872,0.07244,0.04278,0.009290000000000001,-0.03,-1.0,-0.1,-0.77,-2.1,0.07,30.580000000000002
