S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
-0.07667,-0.10166,-0.07502,-0.11183,-0.14994000000000002,-0.18,-0.97,0.19,-0.21,-1.96,0.91,28.5
-0.0717,-0.09008,-0.08691,-0.09908,-0.14904,-0.18,-0.97,0.19,0.14,-2.38,1.12,28.51
-0.07964,-0.09705,-0.081,-0.10676,-0.15085,-0.18,-0.97,0.19,0.07,-3.22,1.26,28.52
-0.08063,-0.10166,-0.08495,-0.11183,-0.15085,-0.19,-0.97,0.19,0.07,-3.36,1.12,28.53
-0.07368999999999999,-0.08184,-0.06897,-0.09002,-0.14539000000000002,-0.19,-0.97,0.18,0.28,-2.94,1.26,28.54
-0.07865,-0.1051,-0.10427,-0.11560999999999999,-0.13988,-0.19,-0.98,0.18,0.21,-2.59,1.33,28.55
-0.0717,-0.08656,-0.08298,-0.09522,-0.14994000000000002,-0.19,-0.98,0.18,-0.14,-2.24,0.91,28.560000000000002
-0.0717,-0.09936,-0.08298,-0.1093,-0.13804,-0.19,-0.97,0.19,-0.28,-1.75,0.49,28.57
-0.07368999999999999,-0.09008,-0.10046000000000001,-0.09908,-0.15267,-0.18,-0.97,0.19,0.28,-1.75,0.84,28.580000000000002
-0.07568,-0.09821,-0.08887,-0.10803,-0.15085,-0.18,-0.97,0.19,0.49,-2.17,1.05,28.59
-0.0717,-0.09705,-0.081,-0.10676,-0.14812,-0.18,-0.98,0.19,-17.78,-2.03,0.7,28.6
-0.07766,-0.09125,-0.08298,-0.10037,-0.14904,-0.19,-0.97,0.19,-0.35,-2.03,0.63,28.61
-0.0697,-0.08891,-0.08691,-0.0978,-0.14539000000000002,-0.18,-0.97,0.19,0.49,-2.31,0.98,28.62
-0.0707,-0.09358,-0.08887,-0.10293,-0.14720999999999998,-0.18,-0.97,0.2,0.35,-2.8,1.19,28.63
-0.0657,-0.07708,-0.05042,-0.08479,-0.14904,-0.18,-0.97,0.19,-0.07,-3.01,0.91,28.64
