S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.4863,1.9677200000000001,3.15198,1.7507700000000002,0.19651,-0.08,-0.98,0.17,0.49,-2.1,0.84,45.6
0.47912,1.9841799999999998,3.2286200000000003,1.7268400000000002,0.19104000000000002,-0.08,-0.98,0.17,0.42,-2.31,1.05,45.61
0.48031,1.99415,3.2286200000000003,1.7507700000000002,0.18830999999999998,-0.08,-0.99,0.17,0.21,-2.38,1.12,45.62
0.48151000000000005,2.0042,3.2677400000000003,1.7336599999999998,0.18967,-0.08,-0.99,0.17,-0.42,-2.52,0.77,45.63
0.4863,2.00756,3.19003,1.72344,0.18558,-0.09,-0.99,0.18,-0.77,-2.73,0.84,45.64
0.48151000000000005,2.00084,3.15198,1.71665,0.19241,-0.09,-0.98,0.18,-0.07,-3.36,1.19,45.65
0.4827,1.99415,3.13315,1.76453,0.18830999999999998,-0.09,-0.99,0.17,0.56,-4.27,1.68,45.660000000000004
0.4827,1.9974900000000002,3.1614400000000002,1.7473400000000001,0.19651,-0.09,-0.99,0.17,0.35,-3.92,1.19,45.67
0.48031,1.99415,3.1709400000000003,1.7370700000000001,0.19241,-0.09,-1.0,0.16,-0.49,-3.01,0.84,45.68
0.48151000000000005,1.99082,3.14255,1.74049,0.18967,-0.09,-0.99,0.16,-0.56,-2.31,0.49,45.69
0.48151000000000005,1.9974900000000002,3.14255,1.7268400000000002,0.18967,-0.09,-0.98,0.16,-0.21,-2.24,0.35,45.7
0.47912,1.96445,3.20926,1.7370700000000001,0.19104000000000002,-0.1,-0.98,0.17,-0.49,-1.68,0.07,45.71
0.4839,1.9874900000000002,3.13315,1.7336599999999998,0.18695,-0.1,-0.97,0.18,-0.84,-0.98,0.0,45.72
0.47793,1.9611900000000002,3.0682400000000003,1.7507700000000002,0.19241,-0.09,-0.97,0.17,-0.21,-1.33,0.56,45.730000000000004
0.47912,1.97757,3.14255,1.72005,0.18558,-0.09,-0.98,0.17,0.7,-2.24,1.26,45.74
0.48151000000000005,1.9874900000000002,3.12378,1.7370700000000001,0.18422,-0.08,-0.99,0.17,0.7,-2.59,1.47,45.75
0.47201000000000004,1.96445,3.14255,1.72344,0.17879,-0.08,-1.0,0.17,0.14,-3.01,1.05,45.76
0.48151000000000005,1.97757,3.13315,1.7268400000000002,0.19241,-0.08,-0.99,0.17,-0.63,-3.15,0.63,45.77
0.4851,1.9808700000000001,3.13315,1.6829599999999998,0.1815,-0.09,-0.98,0.17,-0.21,-3.29,0.77,45.78
0.48031,1.9874900000000002,3.11444,1.71327,0.18558,-0.09,-0.98,0.17,0.35,-3.57,0.98,45.79
0.4851,1.9874900000000002,3.20926,1.7098799999999998,0.19377,-0.1,-0.98,0.16,0.35,-3.29,0.77,45.800000000000004
0.47675,1.97428,3.07742,1.7268400000000002,0.19651,-0.1,-0.98,0.16,-0.07,-2.66,0.84,45.81
0.48751000000000005,1.99415,3.19963,1.7268400000000002,0.18015,-0.1,-0.99,0.16,-0.07,-1.89,0.56,45.82
0.47201000000000004,1.95147,3.0590900000000003,1.71665,0.19926,-0.09,-0.99,0.16,0.0,-1.82,0.56,45.83
0.47912,1.95147,3.12378,1.72344,0.18830999999999998,-0.09,-0.99,0.17,0.21,-1.68,0.49,45.84
0.47793,1.96445,3.09587,1.7098799999999998,0.18286,-0.09,-0.98,0.18,0.28,-1.89,0.7,45.85
0.4851,1.9579400000000002,3.15198,1.70313,0.18695,-0.08,-0.98,0.18,0.28,-2.8,0.84,45.86
