S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.11377999999999999,0.18167,0.12725,0.0306,0.08201,-0.07,-1.0,0.0,-0.07,-2.73,1.12,4.0
0.10903,0.1804,0.12725,0.038380000000000004,0.09606,-0.07,-1.0,-0.01,-0.07,-2.59,1.12,4.01
0.10785,0.17532999999999999,0.11467999999999999,0.03615,0.09487999999999999,-0.06,-1.0,-0.01,0.0,-3.08,1.12,4.0200000000000005
0.11735,0.1804,0.12472000000000001,0.03393,0.08551,-0.07,-1.0,-0.01,0.14,-3.01,1.33,4.03
0.10078,0.16276,0.11218,0.0306,0.09487999999999999,-0.07,-1.0,-0.01,0.07,-2.87,1.12,4.04
0.10196000000000001,0.1728,0.11717999999999999,0.02949,0.09018999999999999,-0.07,-1.0,-0.01,-0.14,-3.22,1.05,4.05
0.10667,0.16401,0.11717999999999999,0.02949,0.09487999999999999,-0.07,-1.0,-0.01,0.07,-3.15,0.98,4.0600000000000005
0.10785,0.17154,0.11717999999999999,0.026180000000000002,0.08668,-0.07,-1.0,-0.01,0.0,-3.01,1.12,4.07
0.11259000000000001,0.16527,0.12094,0.0306,0.09018999999999999,-0.08,-1.0,-0.01,-0.28,-3.15,0.77,4.08
0.11259000000000001,0.17786,0.13232,0.03171,0.08317999999999999,-0.08,-1.0,-0.01,-0.07,-2.73,1.12,4.09
0.09726,0.16527,0.12094,0.040619999999999996,0.08668,-0.07,-1.0,-0.01,0.0,-3.01,1.19,4.1
0.10196000000000001,0.16276,0.11843,0.02839,0.09018999999999999,-0.08,-1.0,-0.01,-0.07,-2.66,1.05,4.11
0.1114,0.16777,0.11342999999999999,0.026180000000000002,0.08668,-0.07,-1.0,-0.01,-0.07,-2.24,1.05,4.12
0.11259000000000001,0.16902999999999999,0.11843,0.0306,0.08668,-0.07,-1.01,-0.01,-0.28,-2.59,0.98,4.13
0.10903,0.17407,0.12472000000000001,0.03171,0.08668,-0.07,-1.0,-0.01,-0.28,-2.38,0.84,4.14
0.11022,0.1728,0.10722000000000001,0.02839,0.08551,-0.08,-1.0,-0.01,-0.28,-2.1,0.77,4.15
0.10903,0.17532999999999999,0.11717999999999999,0.0306,0.08434,-0.07,-1.0,-0.01,-0.42,-2.17,0.84,4.16
0.1114,0.17154,0.11843,0.02839,0.08902,-0.07,-1.0,0.0,-0.14,-2.52,0.98,4.17
0.10903,0.16276,0.11094000000000001,0.0306,0.09606,-0.07,-1.0,-0.01,-0.21,-2.52,0.98,4.18
