S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
-0.00214,0.10785,0.13485,0.21311999999999998,0.10615,-0.05,-0.95,0.31,1.19,-0.35,-1.82,34.0
-0.00746,0.10078,0.1359,0.21019000000000002,0.11223,-0.05,-0.95,0.3,1.33,-0.14,-1.61,34.01
-0.00639,0.10785,0.1359,0.21214,0.10736,-0.05,-0.95,0.3,1.96,-0.42,-1.47,34.02
-0.0138,0.09726,0.14223,0.21802,0.10615,-0.04,-0.96,0.29,2.24,0.63,-1.61,34.03
-0.00427,0.10313,0.13171,0.2063,0.09646,-0.04,-0.96,0.3,1.75,1.61,-2.1,34.04
-0.00852,0.10313,0.13485,0.21214,0.10615,-0.04,-0.95,0.31,1.47,2.31,-2.03,34.05
-0.00852,0.10196000000000001,0.1338,0.21019000000000002,0.10615,-0.03,-0.95,0.32,2.17,1.75,-1.61,34.06
-0.00852,0.09842999999999999,0.1359,0.21899999999999997,0.10858,-0.02,-0.95,0.32,2.73,1.26,-0.98,34.07
-0.00958,0.10430999999999999,0.12962,0.21116999999999997,0.09888,-0.02,-0.95,0.32,2.66,0.84,-0.63,34.08
-0.00746,0.10078,0.1359,0.21508000000000002,0.10372,-0.02,-0.96,0.32,2.52,0.7,-0.56,34.09
-0.0032,0.10313,0.13275,0.20825,0.09767,-0.03,-0.95,0.32,2.45,0.84,-0.63,34.1
-0.00852,0.10785,0.13066,0.21311999999999998,0.10858,-0.03,-0.95,0.33,2.38,0.98,-0.56,34.11
-0.00533,0.10903,0.12962,0.2141,0.09888,-0.04,-0.95,0.33,2.45,0.49,-0.07,34.12
-0.00533,0.10667,0.138,0.21116999999999997,0.10128999999999999,-0.04,-0.94,0.32,2.73,-0.21,0.07,34.13
-0.01169,0.10549000000000001,0.13066,0.21214,0.10979000000000001,-0.05,-0.95,0.31,2.94,-0.28,0.21,34.14
-0.00852,0.10667,0.13171,0.21214,0.09767,-0.05,-0.96,0.31,2.94,0.42,-0.14,34.15
-0.00533,0.10196000000000001,0.13066,0.20922,0.09767,-0.06,-0.96,0.31,2.66,1.82,-0.77,34.160000000000004
-0.01275,0.09026,0.11928,0.2141,0.10979000000000001,-0.06,-0.96,0.31,2.87,2.8,-1.19,34.17
0.00428,0.10667,0.13066,0.19760999999999998,0.10250999999999999,-0.04,-0.96,0.32,3.08,2.59,-1.12,34.18
-0.00746,0.09961,0.12133,0.20922,0.10979000000000001,-0.04,-0.96,0.31,2.59,1.61,-0.98,34.19
-0.00746,0.10667,0.11825,0.20146,0.09888,-0.05,-0.95,0.31,2.24,1.68,-1.12,34.2
