S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.1435,0.10444,0.25976,0.17225,0.1622,0.02,-0.99,-0.14,-0.35,-2.87,0.35,22.7
0.13658,0.1027,0.25834,0.17418,0.16377,0.02,-0.99,-0.14,-0.49,-3.22,0.35,22.71
0.14235,0.10155,0.24989,0.17905,0.15750999999999998,0.02,-0.99,-0.14,-0.49,-3.36,0.21,22.72
0.13889,0.10328,0.25693,0.18100000000000002,0.15592999999999999,0.01,-0.99,-0.14,-0.63,-3.29,0.0,22.73
0.14004,0.10328,0.25411,0.17225,0.15592999999999999,0.02,-0.99,-0.14,-0.56,-3.29,0.07,22.740000000000002
0.1435,0.1004,0.25129,0.17613,0.15592999999999999,0.01,-0.99,-0.15,-0.35,-3.01,0.0,22.75
0.13658,0.10328,0.24151999999999998,0.18100000000000002,0.16535,0.01,-0.99,-0.15,-0.7,-2.8,0.07,22.76
0.13889,0.1056,0.25551999999999997,0.17613,0.15438,0.01,-0.99,-0.15,-0.56,-2.31,0.14,22.77
0.13429000000000002,0.09924,0.24989,0.18492,0.16849,0.01,-0.99,-0.15,-0.49,-2.03,0.07,22.78
0.15049,0.1103,0.25551999999999997,0.17032,0.16064,0.02,-0.99,-0.15,-0.84,-1.61,0.0,22.79
0.13889,0.10155,0.24989,0.17515,0.16064,0.02,-0.99,-0.16,-0.63,-1.89,0.21,22.8
0.14004,0.10736,0.25411,0.17905,0.17164000000000001,0.02,-0.99,-0.15,-0.49,-1.96,0.35,22.81
0.14467,0.1056,0.24709,0.17225,0.16535,0.03,-0.99,-0.15,-0.63,-1.75,0.14,22.82
0.13429000000000002,0.1027,0.25976,0.17905,0.16535,0.03,-0.99,-0.16,-0.63,-1.96,0.14,22.830000000000002
0.14467,0.10328,0.25693,0.17418,0.15438,0.02,-0.99,-0.16,-0.56,-1.82,0.28,22.84
0.1435,0.10502,0.25693,0.17418,0.1622,0.02,-0.99,-0.15,-0.7,-1.4,0.21,22.85
0.14467,0.10328,0.24989,0.17032,0.16535,0.02,-0.99,-0.15,-0.7,-1.47,0.21,22.86
