S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.12094,0.39354,0.97396,0.60292,0.19150999999999999,0.08,-1.0,-0.06,1.19,-3.22,2.59,40.1
0.12212999999999999,0.38415,0.9780700000000001,0.57494,0.19017,0.08,-1.0,-0.06,0.91,-3.36,2.45,40.11
0.12333,0.38884,0.97396,0.56107,0.19284,0.08,-1.0,-0.07,0.63,-3.36,2.38,40.12
0.11735,0.38884,0.94537,0.5916899999999999,0.1982,0.07,-0.99,-0.07,0.77,-3.29,2.59,40.13
0.12094,0.38571,0.9616600000000001,0.55555,0.19685999999999998,0.07,-0.99,-0.06,1.05,-3.01,2.87,40.14
0.12212999999999999,0.39985,0.9535,0.60292,0.18484,0.08,-1.0,-0.07,1.19,-2.52,2.8,40.15
0.11735,0.3904,0.9780700000000001,0.5805100000000001,0.19685999999999998,0.09,-1.0,-0.06,0.84,-2.52,2.66,40.160000000000004
0.11855,0.38727,0.9616600000000001,0.5833,0.19017,0.08,-1.0,-0.06,0.49,-2.73,2.66,40.17
0.12453,0.3904,0.9616600000000001,0.5805100000000001,0.19418,0.07,-0.99,-0.06,0.7,-2.59,2.59,40.18
0.11259000000000001,0.38884,0.91315,0.57494,0.19552,0.07,-0.99,-0.06,0.91,-2.24,2.73,40.19
0.11259000000000001,0.37328,0.89325,0.57216,0.19418,0.07,-0.99,-0.07,0.91,-1.89,3.08,40.2
0.12212999999999999,0.37948000000000004,0.90517,0.55555,0.19284,0.08,-1.0,-0.07,1.05,-1.4,3.22,40.21
0.11497,0.38727,0.9091600000000001,0.56938,0.19017,0.08,-1.0,-0.07,0.98,-1.12,3.15,40.22
0.12333,0.38727,0.91715,0.5916899999999999,0.19685999999999998,0.09,-1.0,-0.06,0.84,-1.4,3.01,40.230000000000004
0.11377999999999999,0.39354,0.9251799999999999,0.5805100000000001,0.19685999999999998,0.08,-0.99,-0.06,0.77,-1.68,3.43,40.24
0.11259000000000001,0.38571,0.89325,0.58609,0.20223,0.08,-1.0,-0.06,1.12,-1.61,3.5,40.25
0.11855,0.38727,0.9211600000000001,0.57216,0.18884,0.08,-1.0,-0.07,1.12,-1.82,3.57,40.26
0.11497,0.37948000000000004,0.91715,0.57772,0.18484,0.08,-0.99,-0.07,1.05,-1.47,3.92,40.27
0.11855,0.38727,0.89722,0.57216,0.19017,0.08,-0.99,-0.06,1.12,-1.54,4.06,40.28
0.11497,0.36712,0.87746,0.56107,0.1982,0.08,-0.99,-0.06,1.26,-1.75,4.34,40.29
0.1114,0.37637,0.90517,0.55555,0.19685999999999998,0.08,-0.99,-0.06,1.61,-1.61,4.41,40.300000000000004
0.11377999999999999,0.38415,0.90517,0.56938,0.19685999999999998,0.08,-1.0,-0.06,1.54,-2.24,4.69,40.31
0.11022,0.3904,0.87746,0.57216,0.18884,0.08,-1.0,-0.07,1.82,-2.1,5.04,40.32
0.11022,0.37482,0.8696,0.55279,0.18750999999999998,0.08,-1.0,-0.07,1.68,-1.75,5.11,40.33
0.1114,0.38727,0.8696,0.57216,0.19954000000000002,0.07,-1.0,-0.07,1.75,-1.54,5.04,40.34
0.11497,0.38259,0.8423299999999999,0.55555,0.19017,0.07,-1.0,-0.06,1.68,-1.4,5.11,40.35
0.10549000000000001,0.37173,0.86569,0.55555,0.19552,0.07,-1.0,-0.05,1.82,-1.82,5.04,40.36
0.11497,0.36712,0.83075,0.56938,0.18484,0.06,-1.0,-0.05,1.54,-2.45,4.83,40.37
0.10785,0.37019,0.8617799999999999,0.56384,0.17954,0.06,-0.99,-0.05,1.4,-2.87,4.55,40.38
0.09842999999999999,0.36865,0.8269,0.5472899999999999,0.18884,0.05,-0.99,-0.05,1.4,-3.01,4.27,40.39
0.10549000000000001,0.37482,0.8346100000000001,0.57772,0.20223,0.04,-1.0,-0.05,1.4,-3.01,3.99,40.4
0.10785,0.36712,0.83075,0.55004,0.18352000000000002,0.04,-1.0,-0.04,1.05,-3.08,3.64,40.410000000000004
0.11022,0.36865,0.78503,0.56938,0.1982,0.04,-1.0,-0.04,0.98,-3.29,3.22,40.42
0.10078,0.37482,0.80016,0.5583100000000001,0.18750999999999998,0.05,-1.0,-0.04,0.91,-3.78,3.22,40.43
