S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.1377,0.11604,0.28801,0.29094000000000003,0.18552000000000002,-0.09,-0.99,0.18,0.0,-3.08,1.05,17.400000000000002
0.14115999999999998,0.11202999999999999,0.28361,0.2937,0.18022,-0.09,-0.99,0.17,0.0,-3.22,1.19,17.41
0.13908,0.11537,0.28361,0.29094000000000003,0.18552000000000002,-0.09,-0.99,0.17,-0.28,-3.15,0.84,17.42
0.13358,0.11537,0.28948,0.29509,0.18286,-0.1,-0.98,0.17,-0.14,-2.73,0.77,17.43
0.13978,0.11604,0.29391,0.29786999999999997,0.18154,-0.1,-0.98,0.17,0.07,-2.1,0.56,17.44
0.14115999999999998,0.1147,0.29391,0.29094000000000003,0.19616,-0.1,-0.99,0.16,0.07,-2.03,0.7,17.45
0.14185999999999999,0.11671,0.29391,0.29231999999999997,0.18419000000000002,-0.08,-0.99,0.16,0.07,-2.38,0.77,17.46
0.13908,0.11337,0.28215,0.30344,0.1789,-0.09,-0.99,0.17,0.0,-2.59,0.84,17.47
0.14185999999999999,0.11671,0.29391,0.30205,0.18286,-0.08,-0.99,0.17,-0.28,-2.66,0.7,17.48
0.14047,0.11805,0.30280999999999997,0.28955,0.17494,-0.08,-0.98,0.18,-0.49,-3.22,0.91,17.490000000000002
0.13839,0.11738,0.29096,0.2937,0.18419000000000002,-0.08,-0.98,0.18,-0.35,-3.78,1.26,17.5
0.14185999999999999,0.11537,0.28361,0.29786999999999997,0.1789,-0.09,-0.99,0.18,-0.21,-4.83,1.61,17.51
0.14115999999999998,0.11873,0.28361,0.28817,0.18154,-0.1,-0.99,0.18,-0.56,-5.04,1.4,17.52
0.14255,0.11873,0.29686999999999997,0.29509,0.18154,-0.1,-0.99,0.17,-0.7,-4.69,1.33,17.53
0.13495,0.11004000000000001,0.27778,0.2937,0.17626,-0.11,-0.98,0.17,-0.7,-4.13,1.05,17.54
0.13978,0.11604,0.28508,0.28817,0.17758,-0.11,-0.99,0.17,-0.7,-3.15,0.7,17.55
0.13426,0.11004000000000001,0.28508,0.28955,0.17494,-0.11,-0.98,0.17,-0.84,-2.24,0.14,17.56
0.13839,0.10674000000000002,0.28215,0.29509,0.17758,-0.11,-0.98,0.17,-0.77,-1.96,0.28,17.57
0.13153,0.10872000000000001,0.27631999999999995,0.27854,0.17626,-0.1,-0.99,0.17,-0.49,-1.96,0.21,17.580000000000002
0.13908,0.1147,0.28361,0.29231999999999997,0.16837,-0.1,-0.99,0.17,-0.7,-1.47,-0.07,17.59
0.13358,0.1147,0.28801,0.28817,0.1789,-0.09,-0.99,0.17,-0.91,-1.19,-0.42,17.6
0.13839,0.11337,0.28215,0.28955,0.16706,-0.09,-0.98,0.17,-0.84,-1.26,-0.21,17.61
0.13632,0.11137000000000001,0.28508,0.29509,0.17494,-0.09,-0.98,0.17,-0.63,-1.12,0.07,17.62
0.13564,0.11004000000000001,0.27198,0.28817,0.17494,-0.09,-0.99,0.17,-0.77,-0.84,0.14,17.63
0.13632,0.1127,0.28215,0.28679,0.17231,-0.08,-0.98,0.17,-0.84,-1.12,0.07,17.64
0.13495,0.11070999999999999,0.27778,0.27991,0.17231,-0.07,-0.98,0.17,-0.84,-1.75,0.21,17.650000000000002
0.13358,0.11070999999999999,0.27198,0.29231999999999997,0.17494,-0.08,-0.99,0.17,-0.77,-2.31,0.7,17.66
0.13564,0.11337,0.28508,0.28955,0.17758,-0.08,-0.99,0.17,-0.91,-2.66,0.91,17.67
0.13632,0.11337,0.28069,0.28541,0.16968,-0.08,-0.99,0.17,-0.98,-2.8,1.05,17.68
0.13495,0.11337,0.27631999999999995,0.28817,0.17626,-0.08,-0.99,0.17,-0.98,-3.43,1.12,17.69
