S1,S2,S3,S4,S5,ax,ay,az,gx,gy,gz,Time
0.01288,0.00107,0.06877,0.21088,0.056839999999999995,-0.12,-0.98,0.18,-0.21,-1.33,-1.75,5.8
0.02048,0.00214,0.07257000000000001,0.21611999999999998,0.05801,-0.12,-0.99,0.17,-0.21,-1.54,-1.61,5.8100000000000005
0.01939,-0.00107,0.06972,0.20567,0.053360000000000005,-0.12,-0.99,0.17,-0.49,-1.4,-1.61,5.82
0.02484,0.00321,0.07639,0.2135,0.046419999999999996,-0.12,-0.99,0.17,-0.35,-1.33,-1.54,5.83
0.01505,-0.00213,0.07162,0.21743,0.0522,-0.11,-0.99,0.17,-0.42,-1.12,-1.54,5.84
0.016130000000000002,-0.0031899999999999997,0.07067000000000001,0.22798000000000002,0.053360000000000005,-0.11,-0.99,0.17,-0.56,-1.19,-1.26,5.8500000000000005
0.00857,-0.0031899999999999997,0.06972,0.21088,0.054520000000000006,-0.11,-0.98,0.17,-0.42,-1.4,-1.05,5.86
0.0118,0.00214,0.07447999999999999,0.20697,0.04527,-0.1,-0.98,0.17,-0.28,-1.89,-0.91,5.87
0.01505,0.00107,0.07927000000000001,0.20567,0.04989,-0.1,-0.98,0.17,-0.35,-2.1,-0.7,5.88
0.01396,-0.0031899999999999997,0.07162,0.21611999999999998,0.04989,-0.11,-0.98,0.17,-0.35,-2.03,-0.63,5.89
0.01073,0.00321,0.07162,0.20567,0.04757,-0.11,-0.98,0.17,-0.14,-1.75,-0.42,5.9
0.0183,0.0,0.07067000000000001,0.21743,0.046419999999999996,-0.11,-0.99,0.17,-0.07,-1.33,-0.42,5.91
0.016130000000000002,-0.00426,0.06972,0.21743,0.04873,-0.11,-0.99,0.17,-0.14,-1.54,-0.14,5.92
0.02048,0.00428,0.07067000000000001,0.20826999999999998,0.046419999999999996,-0.11,-0.98,0.17,-0.14,-1.33,-0.14,5.93
0.01288,-0.01061,0.07162,0.21219000000000002,0.04989,-0.11,-0.98,0.17,-0.28,-1.33,0.0,5.94
0.0183,-0.00213,0.06972,0.20177,0.04757,-0.11,-0.98,0.18,-0.28,-1.75,-0.07,5.95
0.01505,0.00321,0.07257000000000001,0.21611999999999998,0.03266,-0.12,-0.98,0.17,-0.35,-2.03,0.28,5.96
0.02484,-0.00426,0.06972,0.20958000000000002,0.04527,-0.12,-0.98,0.17,-0.35,-2.1,0.07,5.97
